name,raw,category,processed,priority,target,note,label
__Ansible_Regression_OracleLinux_8_x-3_logs_failed_tasks_log.0,"2021-11-23 12:48:21,023 | Failed at Play [deploy_vm_efi_nvme_vmxnet3] ****************
2021-11-23 12:48:21,023 | TASK [Check VM 'test_vm' IP address] ***********************
task path: /home/worker/workspace/Ansible_Regression_OracleLinux_8.x/ansible-vsphere-gos-validation/common/vm_get_ip.yml:36
fatal: [localhost]: FAILED! => Failed to get VM 'test_vm' IP Address
2021-11-23 12:49:30,023 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Regression_OracleLinux_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_nvme_vmxnet3",ip_address,"timestamp failed at play deploy vm efi nvme vmxnet 3
timestamp task check vm test vm ip address
task path home worker workspace ansible regression oracle linux 8 x ansible vsphere gos validation common vm get ip yml 36
fatal localhost failed failed to get vm test vm ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible regression oracle linux 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi nvme vmxnet 3
",deepdive,checkvm,,deepdive.checkvm
__Ansible_Windows_Server_LTSC_64bit_70GA_SATA_BIOS-1_logs_failed_tasks_log.0,"2021-12-07 10:11:32,007 | Failed at Play [deploy_vm_bios_sata_e1000e] ****************
2021-12-07 10:11:32,007 | TASK [Check VM 'test_vm' IP address] ***********************
task path: /home/worker/workspace/Ansible_Windows_Server_LTSC_64bit_70GA_SATA_BIOS/ansible-vsphere-gos-validation/common/vm_get_ip.yml:36
fatal: [localhost]: FAILED! => Failed to get VM 'test_vm' IP Address
2021-12-07 10:12:38,007 | TASK [Check if exit testing parameter is set] **************
task path: /home/worker/workspace/Ansible_Windows_Server_LTSC_64bit_70GA_SATA_BIOS/ansible-vsphere-gos-validation/windows/setup/rescue_cleanup.yml:46
fatal: [localhost]: FAILED! => Exit testing when 'exit_testing_when_fail' is set to True",ip_address,"timestamp failed at play deploy vm bios sata
timestamp task check vm test vm ip address
task path home worker workspace ansible windows server lts c 64b it 70ga sata bios ansible vsphere gos validation common vm get ip yml 36
fatal localhost failed failed to get vm test vm ip address
timestamp task check if exit testing parameter is set
task path home worker workspace ansible windows server lts c 64b it 70ga sata bios ansible vsphere gos validation windows setup rescue cleanup yml 46
fatal localhost failed exit testing when exit testing when fail is set to true
",deepdive,checkvm,,deepdive.checkvm
__Ansible_Windows_Server_LTSC_64bit_70U1_SATA_BIOS-1_logs_failed_tasks_log.0,"2021-12-07 10:19:53,007 | Failed at Play [deploy_vm_bios_sata_e1000e] ****************
2021-12-07 10:19:53,007 | TASK [Check VM 'test_vm' IP address] ***********************
task path: /home/worker/workspace/Ansible_Windows_Server_LTSC_64bit_70U1_SATA_BIOS/ansible-vsphere-gos-validation/common/vm_get_ip.yml:36
fatal: [localhost]: FAILED! => Failed to get VM 'test_vm' IP Address
2021-12-07 10:20:50,007 | TASK [Check if exit testing parameter is set] **************
task path: /home/worker/workspace/Ansible_Windows_Server_LTSC_64bit_70U1_SATA_BIOS/ansible-vsphere-gos-validation/windows/setup/rescue_cleanup.yml:46
fatal: [localhost]: FAILED! => Exit testing when 'exit_testing_when_fail' is set to True",ip_address,"timestamp failed at play deploy vm bios sata
timestamp task check vm test vm ip address
task path home worker workspace ansible windows server lts c 64b it sata bios ansible vsphere gos validation common vm get ip yml 36
fatal localhost failed failed to get vm test vm ip address
timestamp task check if exit testing parameter is set
task path home worker workspace ansible windows server lts c 64b it sata bios ansible vsphere gos validation windows setup rescue cleanup yml 46
fatal localhost failed exit testing when exit testing when fail is set to true
",deepdive,checkvm,,deepdive.checkvm
__Ansible_Regression_Windows_10_32-5_logs_failed_tasks_log.0,"2021-11-23 11:08:45,023 | Failed at Play [deploy_vm_efi_nvme_e1000e] *****************
2021-11-23 11:08:45,023 | TASK [Check VM 'test_vm' IP address] ***********************
task path: /home/worker/workspace/Ansible_Regression_Windows_10_32/ansible-vsphere-gos-validation/common/vm_get_ip.yml:36
fatal: [localhost]: FAILED! => Failed to get VM 'test_vm' IP Address
2021-11-23 11:09:59,023 | TASK [Check if exit testing parameter is set] **************
task path: /home/worker/workspace/Ansible_Regression_Windows_10_32/ansible-vsphere-gos-validation/windows/setup/rescue_cleanup.yml:46
fatal: [localhost]: FAILED! => Exit testing when 'exit_testing_when_fail' is set to True",ip_address,"timestamp failed at play deploy vm efi nvme
timestamp task check vm test vm ip address
task path home worker workspace ansible regression windows 10 32 ansible vsphere gos validation common vm get ip yml 36
fatal localhost failed failed to get vm test vm ip address
timestamp task check if exit testing parameter is set
task path home worker workspace ansible regression windows 10 32 ansible vsphere gos validation windows setup rescue cleanup yml 46
fatal localhost failed exit testing when exit testing when fail is set to true
",deepdive,checkvm,,deepdive.checkvm
__Ansible_Autoinstall_CentOS_8_x-13_logs_failed_tasks_log.0,"2021-12-06 04:07:42,006 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-06 04:07:42,006 | TASK [Check VM 'test_vm' IP address] ***********************
task path: /home/worker/workspace/Ansible_Autoinstall_CentOS_8.x/ansible-vsphere-gos-validation/common/vm_get_ip.yml:36
fatal: [localhost]: FAILED! => Failed to get VM 'test_vm' IP Address
2021-12-06 04:08:15,006 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_CentOS_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3",ip_address,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task check vm test vm ip address
task path home worker workspace ansible auto install centos 8 x ansible vsphere gos validation common vm get ip yml 36
fatal localhost failed failed to get vm test vm ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install centos 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|snapshot|checkvm|ippool|stuck],deepdive.checkvm
__Ansible_Regression_OracleLinux_8_x-3_logs_failed_tasks_log.0,"2021-11-23 12:48:21,023 | Failed at Play [deploy_vm_efi_nvme_vmxnet3] ****************
2021-11-23 12:48:21,023 | TASK [Check VM 'test_vm' IP address] ***********************
task path: /home/worker/workspace/Ansible_Regression_OracleLinux_8.x/ansible-vsphere-gos-validation/common/vm_get_ip.yml:36
fatal: [localhost]: FAILED! => Failed to get VM 'test_vm' IP Address
2021-11-23 12:49:30,023 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Regression_OracleLinux_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_nvme_vmxnet3",ip_address,"timestamp failed at play deploy vm efi nvme vmxnet 3
timestamp task check vm test vm ip address
task path home worker workspace ansible regression oracle linux 8 x ansible vsphere gos validation common vm get ip yml 36
fatal localhost failed failed to get vm test vm ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible regression oracle linux 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi nvme vmxnet 3
",deepdive,checkvm,,deepdive.checkvm
__Ansible_Autoinstall_CentOS_8_x-13_logs_failed_tasks_log.0,"2021-12-06 04:07:42,006 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-06 04:07:42,006 | TASK [Check VM 'test_vm' IP address] ***********************
task path: /home/worker/workspace/Ansible_Autoinstall_CentOS_8.x/ansible-vsphere-gos-validation/common/vm_get_ip.yml:36
fatal: [localhost]: FAILED! => Failed to get VM 'test_vm' IP Address
2021-12-06 04:08:15,006 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_CentOS_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3",ip_address,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task check vm test vm ip address
task path home worker workspace ansible auto install centos 8 x ansible vsphere gos validation common vm get ip yml 36
fatal localhost failed failed to get vm test vm ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install centos 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|snapshot|checkvm|ippool|stuck],deepdive.checkvm
__Ansible_Windows_Server_LTSC_64bit_67U3_LSILogicSAS_EFI-1_logs_failed_tasks_log.0,"2021-12-07 10:13:57,007 | Failed at Play [deploy_vm_efi_lsilogicsas_e1000e] **********
2021-12-07 10:13:57,007 | TASK [Check VM 'test_vm' IP address] ***********************
task path: /home/worker/workspace/Ansible_Windows_Server_LTSC_64bit_67U3_LSILogicSAS_EFI/ansible-vsphere-gos-validation/common/vm_get_ip.yml:36
fatal: [localhost]: FAILED! => Failed to get VM 'test_vm' IP Address
2021-12-07 10:15:16,007 | TASK [Check if exit testing parameter is set] **************
task path: /home/worker/workspace/Ansible_Windows_Server_LTSC_64bit_67U3_LSILogicSAS_EFI/ansible-vsphere-gos-validation/windows/setup/rescue_cleanup.yml:46
fatal: [localhost]: FAILED! => Exit testing when 'exit_testing_when_fail' is set to True",ip_address,"timestamp failed at play deploy vm efi lsi logic sas
timestamp task check vm test vm ip address
task path home worker workspace ansible windows server lts c 64b it lsi logic sas efi ansible vsphere gos validation common vm get ip yml 36
fatal localhost failed failed to get vm test vm ip address
timestamp task check if exit testing parameter is set
task path home worker workspace ansible windows server lts c 64b it lsi logic sas efi ansible vsphere gos validation windows setup rescue cleanup yml 46
fatal localhost failed exit testing when exit testing when fail is set to true
",deepdive,checkvm,,deepdive.checkvm
__Ansible_Windows_Server_LTSC_64bit_70GA_SATA_BIOS-1_logs_failed_tasks_log.0,"2021-12-07 10:11:32,007 | Failed at Play [deploy_vm_bios_sata_e1000e] ****************
2021-12-07 10:11:32,007 | TASK [Check VM 'test_vm' IP address] ***********************
task path: /home/worker/workspace/Ansible_Windows_Server_LTSC_64bit_70GA_SATA_BIOS/ansible-vsphere-gos-validation/common/vm_get_ip.yml:36
fatal: [localhost]: FAILED! => Failed to get VM 'test_vm' IP Address
2021-12-07 10:12:38,007 | TASK [Check if exit testing parameter is set] **************
task path: /home/worker/workspace/Ansible_Windows_Server_LTSC_64bit_70GA_SATA_BIOS/ansible-vsphere-gos-validation/windows/setup/rescue_cleanup.yml:46
fatal: [localhost]: FAILED! => Exit testing when 'exit_testing_when_fail' is set to True",ip_address,"timestamp failed at play deploy vm bios sata
timestamp task check vm test vm ip address
task path home worker workspace ansible windows server lts c 64b it 70ga sata bios ansible vsphere gos validation common vm get ip yml 36
fatal localhost failed failed to get vm test vm ip address
timestamp task check if exit testing parameter is set
task path home worker workspace ansible windows server lts c 64b it 70ga sata bios ansible vsphere gos validation windows setup rescue cleanup yml 46
fatal localhost failed exit testing when exit testing when fail is set to true
",deepdive,checkvm,,deepdive.checkvm
__Ansible_Windows_Server_LTSC_64bit_67U3_LSILogicSAS_EFI-1_logs_failed_tasks_log.0,"2021-12-07 10:13:57,007 | Failed at Play [deploy_vm_efi_lsilogicsas_e1000e] **********
2021-12-07 10:13:57,007 | TASK [Check VM 'test_vm' IP address] ***********************
task path: /home/worker/workspace/Ansible_Windows_Server_LTSC_64bit_67U3_LSILogicSAS_EFI/ansible-vsphere-gos-validation/common/vm_get_ip.yml:36
fatal: [localhost]: FAILED! => Failed to get VM 'test_vm' IP Address
2021-12-07 10:15:16,007 | TASK [Check if exit testing parameter is set] **************
task path: /home/worker/workspace/Ansible_Windows_Server_LTSC_64bit_67U3_LSILogicSAS_EFI/ansible-vsphere-gos-validation/windows/setup/rescue_cleanup.yml:46
fatal: [localhost]: FAILED! => Exit testing when 'exit_testing_when_fail' is set to True",ip_address,"timestamp failed at play deploy vm efi lsi logic sas
timestamp task check vm test vm ip address
task path home worker workspace ansible windows server lts c 64b it lsi logic sas efi ansible vsphere gos validation common vm get ip yml 36
fatal localhost failed failed to get vm test vm ip address
timestamp task check if exit testing parameter is set
task path home worker workspace ansible windows server lts c 64b it lsi logic sas efi ansible vsphere gos validation windows setup rescue cleanup yml 46
fatal localhost failed exit testing when exit testing when fail is set to true
",deepdive,checkvm,,deepdive.checkvm
__Ansible_Windows_Server_LTSC_64bit_70GA_SATA_BIOS-1_logs_failed_tasks_log.0,"2021-12-07 10:11:32,007 | Failed at Play [deploy_vm_bios_sata_e1000e] ****************
2021-12-07 10:11:32,007 | TASK [Check VM 'test_vm' IP address] ***********************
task path: /home/worker/workspace/Ansible_Windows_Server_LTSC_64bit_70GA_SATA_BIOS/ansible-vsphere-gos-validation/common/vm_get_ip.yml:36
fatal: [localhost]: FAILED! => Failed to get VM 'test_vm' IP Address
2021-12-07 10:12:38,007 | TASK [Check if exit testing parameter is set] **************
task path: /home/worker/workspace/Ansible_Windows_Server_LTSC_64bit_70GA_SATA_BIOS/ansible-vsphere-gos-validation/windows/setup/rescue_cleanup.yml:46
fatal: [localhost]: FAILED! => Exit testing when 'exit_testing_when_fail' is set to True",ip_address,"timestamp failed at play deploy vm bios sata
timestamp task check vm test vm ip address
task path home worker workspace ansible windows server lts c 64b it 70ga sata bios ansible vsphere gos validation common vm get ip yml 36
fatal localhost failed failed to get vm test vm ip address
timestamp task check if exit testing parameter is set
task path home worker workspace ansible windows server lts c 64b it 70ga sata bios ansible vsphere gos validation windows setup rescue cleanup yml 46
fatal localhost failed exit testing when exit testing when fail is set to true
",deepdive,checkvm,,deepdive.checkvm
